Unnamed: 0,patient,node,x_coord,y_coord,tumor,slide,center,split
277214,51,2,5088,14752,0,28,2,0
309833,48,1,8000,4320,0,27,2,0
124631,73,1,3744,40064,1,38,3,0
196810,96,0,34336,4064,1,48,4,0
256806,15,2,10656,25056,0,5,0,0
57319,51,2,18304,18176,1,28,2,0
52859,44,4,8800,3424,1,23,2,1
393263,99,4,26272,11040,0,49,4,0
289993,48,1,24544,2240,0,27,2,1
116541,73,1,8480,42336,1,38,3,1
98852,73,1,1280,40448,1,38,3,0
18570,15,1,8928,36992,1,4,0,1
449972,86,4,17824,20736,0,43,4,0
315152,51,2,7264,14464,0,28,2,1
106943,73,1,19776,18784,1,38,3,0
274181,20,4,1312,39808,0,11,1,0
343336,61,4,11488,38752,0,31,3,0
299780,46,4,10336,12160,0,26,2,0
428045,88,1,24160,4384,0,45,4,0
155430,92,1,33472,17568,1,47,4,0
97630,73,1,17600,17856,1,38,3,0
89991,62,2,17184,21824,1,32,3,0
353206,73,1,8480,44960,0,38,3,0
389991,86,0,23040,21120,0,42,4,0
14360,15,1,9920,36800,1,4,0,1
57380,51,2,31200,13472,1,28,2,0
146656,75,4,3680,39008,1,39,3,0
104909,73,1,2784,41024,1,38,3,0
270267,24,2,13504,8256,0,15,1,0
199237,96,0,32768,8288,1,48,4,1
441835,88,1,24736,8128,0,45,4,0
308741,45,1,22656,10464,0,24,2,0
144349,75,4,15840,19200,1,39,3,0
88655,52,1,21440,10048,1,29,2,0
236150,17,4,5120,11360,0,9,0,0
124048,73,1,4032,39520,1,38,3,0
224363,99,4,19456,5216,1,49,4,0
103903,73,1,2720,42720,1,38,3,0
197931,96,0,27232,5056,1,48,4,0
347015,60,3,16032,23456,0,30,3,1
97267,73,1,7840,40992,1,38,3,0
197978,96,0,33152,8064,1,48,4,0
172384,96,0,34432,12096,1,48,4,0
437623,87,0,14112,12928,0,44,4,1
280896,42,3,8704,19680,0,22,2,0
133354,73,1,8672,41888,1,38,3,0
128820,73,1,14208,19232,1,38,3,0
218050,99,4,20352,2848,1,49,4,0
152880,75,4,7840,40032,1,39,3,0
225396,99,4,20960,2016,1,49,4,0
79346,51,2,29824,14624,1,28,2,0
189860,96,0,23552,4640,1,48,4,0
262186,22,4,15008,22080,0,13,1,0
451274,81,4,21344,10688,0,41,4,0
182169,96,0,24384,5056,1,48,4,0
130855,73,1,4640,38816,1,38,3,0
115386,73,1,3872,42880,1,38,3,1
340154,62,2,16128,38112,0,32,3,1
325670,75,4,4192,25376,0,39,3,1
348835,60,3,16352,34336,0,30,3,0
82523,51,2,17728,19232,1,28,2,0
439740,81,4,12480,9312,0,41,4,0
148870,75,4,3488,39360,1,39,3,0
42614,34,3,10112,36256,1,16,1,1
440440,89,3,28032,2496,0,46,4,0
155728,92,1,33536,17568,1,47,4,0
451042,92,1,34304,14560,0,47,4,0
202942,96,0,25024,12416,1,48,4,0
244542,9,1,10720,42016,0,1,0,0
423918,96,0,40480,8800,0,48,4,0
348557,64,0,9824,38144,0,33,3,0
141730,75,4,3552,39616,1,39,3,0
43626,34,3,18368,24512,1,16,1,0
87615,52,1,24192,8608,1,29,2,0
108311,73,1,6176,43712,1,38,3,0
250390,17,4,2880,23040,0,9,0,0
178740,96,0,36352,4608,1,48,4,0
422690,80,1,40288,8832,0,40,4,0
228327,17,4,8160,7424,0,9,0,0
304315,42,3,11968,9632,0,22,2,0
56875,51,2,30144,14240,1,28,2,1
413314,92,1,31712,11168,0,47,4,0
348599,64,0,6784,35424,0,33,3,0
148497,75,4,2720,39488,1,39,3,0
254854,17,2,16288,14816,0,8,0,0
68669,51,2,18720,20320,1,28,2,0
31094,20,4,17280,30080,1,11,1,0
15566,15,1,9472,36384,1,4,0,0
270301,22,4,10624,46976,0,13,1,0
268023,24,1,6816,19008,0,14,1,0
124731,73,1,3424,41760,1,38,3,0
160568,92,1,33056,18848,1,47,4,0
375522,68,1,15488,26208,0,36,3,0
188403,96,0,26688,4480,1,48,4,0
179234,96,0,31808,10176,1,48,4,0
97824,73,1,3968,39008,1,38,3,0
209305,96,0,25568,6976,1,48,4,0
397942,87,0,38496,7456,0,44,4,0
101903,73,1,3328,38976,1,38,3,0
46046,34,3,17664,24288,1,16,1,0
262060,21,3,8160,38624,0,12,1,1
315115,52,1,11232,13216,0,29,2,0
257417,17,2,10624,25024,0,8,0,0
218018,99,4,20768,1536,1,49,4,0
428689,96,0,40608,7168,0,48,4,0
233572,4,4,8288,20704,0,0,0,1
273743,24,2,12416,6848,0,15,1,0
282555,45,1,23616,12320,0,24,2,0
122864,73,1,16704,20000,1,38,3,1
204290,96,0,33536,11616,1,48,4,0
381651,75,4,19328,37856,0,39,3,0
41299,22,4,11456,37824,1,13,1,0
384723,81,4,8288,3936,0,41,4,0
391939,81,4,7456,8352,0,41,4,1
146536,75,4,1312,39328,1,39,3,0
446737,88,1,5248,18432,0,45,4,1
34250,22,4,16448,19648,1,13,1,0
44721,34,3,17760,23840,1,16,1,0
268109,20,4,5952,41184,0,11,1,0
287855,46,4,8320,2432,0,26,2,0
427995,96,0,30752,6752,0,48,4,0
169700,96,0,23264,10560,1,48,4,0
227057,99,4,19104,4352,1,49,4,0
357378,75,4,3424,22016,0,39,3,0
427730,87,0,28960,9248,0,44,4,0
2173,12,0,6592,27424,1,3,0,0
258542,20,2,2976,34336,0,10,1,0
250464,4,4,8736,24960,0,0,0,1
414202,96,0,27648,5856,0,48,4,0
112193,73,1,7200,41280,1,38,3,0
365639,67,4,19936,37824,0,35,3,0
293852,45,1,11712,14016,0,24,2,1
440296,86,4,32096,8288,0,43,4,0
105092,73,1,1632,42624,1,38,3,0
68489,51,2,20960,18144,1,28,2,0
337568,62,2,1248,28576,0,32,3,1
271294,39,1,11296,32768,0,19,1,0
383603,87,0,4704,6464,0,44,4,0
389758,81,4,12800,8544,0,41,4,0
345019,68,1,19200,16288,0,36,3,0
309854,46,3,7264,7168,0,25,2,1
253989,16,1,19360,19968,0,6,0,0
352656,62,2,13536,18560,0,32,3,0
200313,96,0,37184,11680,1,48,4,0
360924,68,1,13920,32352,0,36,3,0
52256,44,4,9024,2752,1,23,2,0
369503,72,0,12768,28224,0,37,3,1
424327,99,4,25440,8640,0,49,4,0
41727,22,4,12576,38176,1,13,1,1
316016,46,4,4064,11040,0,26,2,0
349105,61,4,5568,33792,0,31,3,0
221821,99,4,19840,1728,1,49,4,0
255210,16,1,13728,31776,0,6,0,0
125525,73,1,1472,41504,1,38,3,0
47911,42,3,9312,16384,1,22,2,0
279825,45,1,8288,14752,0,24,2,0
409784,80,1,37120,10784,0,40,4,0
184332,96,0,34848,5024,1,48,4,0
430578,92,1,34592,2240,0,47,4,0
306170,45,1,23904,11488,0,24,2,0
127735,73,1,4000,39840,1,38,3,0
76766,51,2,18816,17984,1,28,2,0
326429,66,2,6304,29696,0,34,3,0
145536,75,4,7424,40096,1,39,3,1
187914,96,0,31520,5568,1,48,4,0
281089,41,0,17152,23040,0,21,2,0
181431,96,0,33152,11584,1,48,4,0
240019,17,4,15232,24768,0,9,0,0
419903,86,4,24864,9440,0,43,4,0
48030,42,3,22432,7808,1,22,2,0
258018,24,2,5952,39808,0,15,1,0
174599,96,0,24224,6880,1,48,4,0
272416,20,4,14784,29248,0,11,1,0
237596,4,4,11968,26624,0,0,0,0
298581,45,1,26144,12352,0,24,2,0
331256,66,2,8256,20032,0,34,3,0
140266,73,1,7200,42848,1,38,3,0
313648,46,4,10656,3648,0,26,2,0
122286,73,1,15136,18752,1,38,3,0
39646,22,4,13440,38368,1,13,1,0
228207,9,1,11904,28992,0,1,0,0
304600,52,1,27552,17280,0,29,2,0
240722,17,2,12032,37408,0,8,0,0
435655,99,4,25440,12384,0,49,4,1
280686,48,1,15712,9920,0,27,2,0
270763,22,4,12512,43904,0,13,1,0
115410,73,1,1984,43232,1,38,3,0
8503,12,0,6272,26400,1,3,0,0
147366,75,4,1920,41056,1,39,3,0
429218,86,4,25184,9728,0,43,4,0
336023,60,3,17504,39808,0,30,3,0
88320,52,1,22752,8128,1,29,2,0
406553,89,3,24992,9728,0,46,4,1
420090,86,0,10560,10432,0,42,4,0
304468,45,1,15040,16992,0,24,2,0
187782,96,0,21984,5152,1,48,4,1
221997,99,4,20832,4480,1,49,4,0
40350,22,4,15200,39840,1,13,1,0
296553,46,4,10400,2944,0,26,2,0
401670,81,4,5760,3904,0,41,4,0
444894,86,4,6592,21248,0,43,4,0
129990,73,1,4736,40864,1,38,3,0
39853,22,4,12160,16064,1,13,1,0
208135,96,0,21184,8000,1,48,4,0
21657,17,2,13344,38304,1,8,0,0
117612,73,1,7744,44064,1,38,3,0
53477,44,4,8992,2784,1,23,2,0
200485,96,0,34656,3104,1,48,4,0
264257,36,3,12160,15584,0,17,1,0
165219,96,0,38176,6784,1,48,4,0
339841,66,2,5664,28192,0,34,3,0
151972,75,4,15712,19264,1,39,3,0
132336,73,1,8064,40736,1,38,3,0
79653,51,2,29056,12640,1,28,2,0
312529,44,4,8448,6464,0,23,2,1
47152,39,1,6432,32032,1,19,1,0
230819,15,1,5952,33888,0,4,0,0
309581,52,1,12544,10592,0,29,2,0
118417,73,1,6464,42080,1,38,3,0
2251,12,0,5440,24576,1,3,0,0
408971,86,4,14208,19840,0,43,4,0
448258,86,0,8800,14368,0,42,4,0
70076,51,2,32640,13184,1,28,2,0
369239,72,0,9984,43168,0,37,3,0
405165,87,0,30176,10176,0,44,4,0
386921,86,4,14432,17920,0,43,4,0
343870,68,1,18976,16192,0,36,3,1
392197,96,0,19584,8000,0,48,4,0
301028,48,1,17952,13696,0,27,2,0
182641,96,0,36416,10752,1,48,4,0
392046,86,0,19552,19424,0,42,4,0
10844,12,0,3488,25568,1,3,0,0
342380,68,1,10496,30880,0,36,3,0
441850,92,1,28480,7424,0,47,4,0
434591,99,4,21472,11072,0,49,4,0
240115,4,4,10944,20384,0,0,0,0
283113,46,4,5632,10784,0,26,2,0
406278,80,1,19072,19488,0,40,4,0
74748,51,2,29984,12768,1,28,2,0
86099,52,1,22528,8256,1,29,2,0
383123,81,4,2304,9120,0,41,4,0
437946,99,4,6080,7424,0,49,4,0
345518,68,1,15968,29472,0,36,3,0
284891,45,1,6720,16256,0,24,2,0
282872,40,2,3840,12736,0,20,2,0
40601,22,4,12256,16160,1,13,1,0
100777,73,1,8416,41472,1,38,3,0
126532,73,1,16416,19648,1,38,3,0
169960,96,0,39712,8832,1,48,4,1
110713,73,1,19072,18560,1,38,3,0
438476,88,1,3520,15392,0,45,4,0
320916,72,0,16800,36160,0,37,3,0
416775,86,0,23264,18784,0,42,4,0
251090,4,4,12992,28416,0,0,0,0
167092,96,0,37312,4512,1,48,4,0
89560,52,1,24192,7680,1,29,2,0
173647,96,0,31872,10592,1,48,4,0
355406,68,1,17536,29856,0,36,3,0
247764,9,1,11936,29088,0,1,0,0
2863,12,0,4896,24224,1,3,0,1
217936,99,4,19232,2272,1,49,4,0
264506,20,2,11968,40896,0,10,1,0
115592,73,1,1856,40768,1,38,3,1
303559,42,3,17952,20736,0,22,2,0
65239,51,2,29760,13888,1,28,2,0
1581,12,0,4672,23872,1,3,0,0
187506,96,0,32544,10400,1,48,4,0
435692,89,3,27488,1792,0,46,4,0
381964,67,4,17664,44672,0,35,3,0
106895,73,1,1536,41696,1,38,3,0
174771,96,0,34528,8992,1,48,4,0
71350,51,2,30368,14208,1,28,2,0
370299,67,4,5312,31232,0,35,3,0
277248,42,3,19520,5664,0,22,2,0
221172,99,4,20288,4800,1,49,4,0
259874,36,3,13152,21504,0,17,1,0
413530,87,0,41472,4000,0,44,4,0
374831,67,4,9856,30464,0,35,3,1
202484,96,0,22944,4096,1,48,4,0
98218,73,1,19424,17088,1,38,3,0
10783,12,0,3616,25280,1,3,0,0
4128,12,0,5728,24896,1,3,0,0
40552,22,4,11232,16384,1,13,1,0
8428,12,0,4096,25536,1,3,0,0
417943,81,4,11840,5248,0,41,4,0
114197,73,1,16320,19136,1,38,3,0
263213,36,3,1920,3584,0,17,1,0
19266,15,2,16480,25280,1,5,0,1
66965,51,2,17792,19360,1,28,2,0
103692,73,1,3680,41376,1,38,3,0
79192,51,2,18528,19648,1,28,2,0
193908,96,0,36064,6048,1,48,4,0
239588,15,1,13600,29120,0,4,0,0
1277,10,4,19072,17440,1,2,0,0
454673,96,0,33312,13888,0,48,4,1
106279,73,1,2144,40608,1,38,3,0
3389,12,0,3936,24800,1,3,0,0
177723,96,0,31808,10400,1,48,4,0
102388,73,1,6656,41472,1,38,3,0
73206,51,2,29504,14336,1,28,2,0
154842,81,4,16800,5440,1,41,4,0
212303,96,0,25088,4032,1,48,4,0
455742,87,0,5280,7488,0,44,4,0
315880,41,0,26400,22784,0,21,2,0
75850,51,2,29216,12416,1,28,2,0
29835,20,2,5440,16192,1,10,1,0
450964,86,4,26752,8800,0,43,4,0
352187,64,0,6880,34272,0,33,3,0
301453,42,3,7360,8480,0,22,2,1
449664,86,0,18656,16448,0,42,4,0
13995,12,0,4416,25472,1,3,0,0
13497,12,0,6016,26496,1,3,0,0
189970,96,0,36384,8576,1,48,4,0
435094,86,4,29440,16640,0,43,4,0
161868,96,0,21664,6016,1,48,4,0
339739,62,2,3072,34816,0,32,3,0
345706,64,0,19264,34944,0,33,3,0
351067,60,3,19552,26720,0,30,3,0
170876,96,0,21376,5216,1,48,4,0
51217,42,3,23648,6208,1,22,2,0
134009,73,1,6848,43296,1,38,3,0
364348,67,4,8384,29312,0,35,3,0
275423,40,2,13024,4384,0,20,2,0
405314,87,0,29856,10368,0,44,4,0
362308,67,4,5888,31776,0,35,3,0
202600,96,0,21888,9504,1,48,4,0
305636,44,4,4352,8448,0,23,2,0
24519,17,2,13088,37408,1,8,0,0
361839,67,4,16128,34880,0,35,3,0
185760,96,0,26368,5760,1,48,4,0
196220,96,0,22784,7744,1,48,4,0
292732,41,0,25408,21792,0,21,2,0
425325,92,1,34560,4544,0,47,4,0
290494,44,4,3520,7232,0,23,2,0
112577,73,1,19264,18208,1,38,3,0
32256,20,4,16224,30144,1,11,1,0
338993,73,1,12256,33408,0,38,3,0
341611,68,1,9504,31744,0,36,3,0
146753,75,4,9568,39840,1,39,3,1
299905,46,3,19008,13216,0,25,2,0
452398,86,0,19072,8448,0,42,4,0
429258,81,4,24224,7744,0,41,4,1
262271,38,2,10016,37920,0,18,1,0
412365,86,0,7968,14528,0,42,4,0
134027,73,1,6208,40384,1,38,3,0
155332,92,1,31712,17344,1,47,4,0
237387,16,1,7776,32224,0,6,0,0
199937,96,0,25856,12032,1,48,4,0
56188,51,2,16736,20352,1,28,2,0
153783,75,4,1952,38688,1,39,3,0
207982,96,0,32224,9280,1,48,4,0
401649,86,4,16672,8000,0,43,4,0
186268,96,0,33760,3072,1,48,4,0
113413,73,1,14048,18400,1,38,3,0
131267,73,1,3072,41632,1,38,3,0
211684,96,0,35264,12096,1,48,4,0
383192,86,0,22464,17920,0,42,4,0
127886,73,1,2464,40896,1,38,3,1
207200,96,0,23072,9024,1,48,4,0
263438,39,1,15360,33984,0,19,1,0
35403,22,4,15776,40768,1,13,1,0
159517,92,1,31872,19680,1,47,4,0
357053,61,4,4384,41312,0,31,3,0
154485,75,4,7072,40992,1,39,3,0
303117,48,1,9632,23392,0,27,2,0
193153,96,0,35968,7712,1,48,4,0
126893,73,1,18496,16448,1,38,3,0
39465,22,4,16384,42976,1,13,1,0
83880,52,1,22720,7584,1,29,2,0
367512,67,4,16640,49408,0,35,3,0
134276,73,1,16160,19776,1,38,3,0
217571,96,0,24960,6528,1,48,4,0
350965,75,4,9152,40640,0,39,3,1
262457,24,1,7680,18240,0,14,1,0
294044,48,1,17280,16928,0,27,2,0
56501,51,2,29920,12960,1,28,2,0
216087,96,0,38240,5728,1,48,4,0
408948,88,1,4256,13120,0,45,4,1
220977,99,4,20032,1312,1,49,4,0
8180,12,0,3488,25408,1,3,0,1
38406,22,4,16224,19136,1,13,1,0
184961,96,0,22368,7264,1,48,4,0
417018,96,0,33024,3104,0,48,4,0
304986,52,1,18560,17024,0,29,2,0
97261,73,1,4608,40928,1,38,3,0
306661,48,1,19776,16256,0,27,2,0
241953,4,4,17504,21088,0,0,0,0
199251,96,0,25760,6272,1,48,4,0
68569,51,2,30240,12384,1,28,2,0
392482,81,4,12256,9632,0,41,4,0
414677,86,4,42336,5568,0,43,4,0
447564,86,0,7872,14656,0,42,4,0
285583,41,0,27136,16512,0,21,2,0
329133,60,3,9216,37280,0,30,3,0
87548,52,1,22656,7808,1,29,2,0
312513,52,1,17408,17984,0,29,2,0
150631,75,4,1472,38560,1,39,3,0
86956,52,1,20192,11168,1,29,2,1
209789,96,0,22112,9536,1,48,4,0
149019,75,4,1120,39456,1,39,3,0
115084,73,1,8384,43552,1,38,3,0
241701,9,1,7040,28160,0,1,0,0
154828,81,4,16800,5408,1,41,4,0
44881,34,3,15584,22208,1,16,1,0
240621,17,2,11872,24768,0,8,0,0
121574,73,1,7616,43104,1,38,3,0
148732,75,4,5856,40000,1,39,3,0
451498,92,1,27264,7264,0,47,4,0
64168,51,2,19136,17600,1,28,2,0
227633,99,4,20224,3392,1,49,4,0
257188,9,1,13760,32128,0,1,0,0
140331,73,1,7104,42336,1,38,3,0
301793,46,4,10624,7488,0,26,2,0
402021,80,1,4800,8512,0,40,4,0
401262,81,4,18272,17504,0,41,4,1
242892,16,1,20224,19392,0,6,0,0
246377,16,1,12480,29568,0,6,0,0
19764,15,2,16768,25632,1,5,0,0
39474,22,4,12672,16032,1,13,1,0
441652,92,1,26144,5888,0,47,4,0
90996,62,2,17248,21952,1,32,3,0
111522,73,1,7456,43392,1,38,3,0
199640,96,0,32000,5088,1,48,4,0
386842,86,4,31904,8480,0,43,4,0
86011,52,1,22880,7232,1,29,2,1
339434,73,1,14912,18688,0,38,3,0
36835,22,4,15680,40928,1,13,1,1
294541,41,0,26208,23776,0,21,2,0
169125,96,0,24096,7456,1,48,4,0
18517,15,1,8352,37120,1,4,0,0
422866,86,4,5760,8192,0,43,4,0
170529,96,0,22816,10592,1,48,4,0
57648,51,2,19296,20480,1,28,2,0
269533,38,2,8864,35040,0,18,1,0
365817,61,4,7584,41760,0,31,3,1
184308,96,0,21728,6400,1,48,4,0
79801,51,2,30272,12896,1,28,2,0
264462,24,2,5440,38272,0,15,1,0
337999,64,0,10240,32096,0,33,3,0
287027,42,3,3456,14464,0,22,2,0
263169,38,2,12288,13664,0,18,1,0
325250,72,0,10464,45696,0,37,3,0
355428,68,1,19520,14016,0,36,3,0
34203,22,4,15968,18496,1,13,1,0
202064,96,0,24992,9344,1,48,4,0
408769,87,0,38816,14304,0,44,4,0
66217,51,2,30944,12000,1,28,2,1
136724,73,1,4800,38912,1,38,3,0
45071,34,3,8512,38656,1,16,1,0
428880,86,0,10432,11168,0,42,4,0
390930,80,1,35776,9280,0,40,4,0
95975,73,1,8064,41120,1,38,3,0
376661,67,4,15744,38688,0,35,3,0
207718,96,0,23808,10560,1,48,4,0
222381,99,4,19456,4128,1,49,4,0
191807,96,0,25024,11488,1,48,4,0
339589,75,4,10368,14080,0,39,3,0
428571,96,0,20800,5248,0,48,4,0
12491,12,0,4896,26688,1,3,0,0
331331,72,0,16928,31744,0,37,3,0
121210,73,1,17056,18816,1,38,3,0
350099,66,2,6816,28032,0,34,3,0
32239,20,4,16416,28992,1,11,1,0
57382,51,2,21216,18432,1,28,2,0
304476,51,2,6944,14560,0,28,2,0
300247,45,1,7040,8192,0,24,2,0
5799,12,0,5504,26560,1,3,0,1
411710,88,1,12064,11904,0,45,4,0
272975,20,4,7072,32384,0,11,1,0
123367,73,1,3520,40576,1,38,3,0
59427,51,2,20704,17632,1,28,2,0
51598,44,4,8864,3328,1,23,2,0
322267,75,4,8704,16416,0,39,3,0
453652,99,4,13888,10016,0,49,4,0
261045,36,3,9536,10528,0,17,1,0
118613,73,1,19616,17856,1,38,3,0
186261,96,0,37760,4832,1,48,4,0
182930,96,0,25600,9344,1,48,4,0
195747,96,0,31424,7776,1,48,4,1
129608,73,1,1152,41696,1,38,3,0
415877,86,0,16928,5600,0,42,4,0
160683,92,1,31968,19392,1,47,4,0
281919,45,1,7552,12064,0,24,2,0
357023,67,4,10592,44544,0,35,3,0
311117,45,1,8768,15136,0,24,2,0
117720,73,1,6176,41440,1,38,3,0
386636,96,0,32416,3104,0,48,4,0
298755,51,2,27904,10240,0,28,2,0
398367,80,1,19136,19296,0,40,4,0
163829,96,0,34496,8960,1,48,4,0
252077,9,1,12128,30752,0,1,0,0
277146,45,1,22048,20640,0,24,2,0
97864,73,1,3616,42944,1,38,3,0
60798,51,2,20256,17856,1,28,2,0
64746,51,2,20128,18304,1,28,2,0
347242,61,4,3872,41472,0,31,3,0
262524,22,4,10976,41248,0,13,1,0
28767,17,2,8320,21856,1,8,0,1
222350,99,4,20704,4512,1,49,4,0
80897,51,2,18272,18784,1,28,2,0
10347,12,0,2624,25408,1,3,0,0
455661,80,1,34784,9376,0,40,4,0
317847,62,2,13184,21344,0,32,3,0
315455,40,2,2496,10848,0,20,2,0
139194,73,1,8320,40992,1,38,3,0
221960,99,4,20736,2016,1,49,4,0
14168,12,0,4448,26176,1,3,0,0
14182,12,0,3616,24832,1,3,0,0
351298,66,2,11648,26080,0,34,3,0
171015,96,0,23648,8768,1,48,4,0
300899,40,2,20736,19104,0,20,2,0
206831,96,0,26432,6208,1,48,4,0
180594,96,0,35264,12128,1,48,4,0
127384,73,1,4608,42784,1,38,3,0
345696,75,4,9696,15552,0,39,3,0
214074,96,0,38144,11424,1,48,4,0
109193,73,1,3968,42144,1,38,3,0
295711,48,1,15744,20576,0,27,2,0
373021,73,1,20064,35520,0,38,3,0
241218,4,4,18976,20256,0,0,0,1
207180,96,0,26016,9984,1,48,4,1
174108,96,0,22848,11040,1,48,4,1
362350,72,0,13536,30848,0,37,3,0
147682,75,4,6880,40160,1,39,3,0
133873,73,1,4096,43744,1,38,3,1
397655,88,1,30272,14304,0,45,4,0
71004,51,2,20000,19968,1,28,2,0
310751,40,2,18336,2272,0,20,2,0
216620,96,0,22272,4288,1,48,4,0
273050,34,3,14304,34528,0,16,1,0
369661,68,1,8768,16128,0,36,3,0
182716,96,0,24896,4672,1,48,4,0
228747,16,1,13664,29376,0,6,0,0
405466,86,4,9632,18240,0,43,4,0
349524,73,1,15456,23104,0,38,3,0
434536,81,4,15680,16256,0,41,4,1
7629,12,0,4384,26528,1,3,0,0
55497,46,4,4608,11840,1,26,2,0
315674,51,2,15104,19424,0,28,2,0
683,10,4,19072,16608,1,2,0,0
442396,81,4,10848,6144,0,41,4,0
103144,73,1,3296,43040,1,38,3,1
241618,15,1,19136,28800,0,4,0,0
312756,41,0,24896,23136,0,21,2,0
367967,62,2,19328,41344,0,32,3,0
157571,92,1,31328,17344,1,47,4,0
133042,73,1,2432,39712,1,38,3,0
426424,89,3,28224,3264,0,46,4,0
38265,22,4,13536,16512,1,13,1,0
396546,92,1,30048,8672,0,47,4,0
140679,75,4,3008,39168,1,39,3,0
252107,17,2,7904,33344,0,8,0,0
126280,73,1,3776,39168,1,38,3,0
322958,64,0,9664,38368,0,33,3,0
267918,24,1,8288,41568,0,14,1,0
247526,16,1,9568,25376,0,6,0,0
29032,17,4,5568,8928,1,9,0,0
455206,92,1,31520,5152,0,47,4,0
161422,96,0,33760,6368,1,48,4,0
383738,89,3,32288,11552,0,46,4,1
97694,73,1,16320,18208,1,38,3,0
2230,12,0,3008,25664,1,3,0,0
200008,96,0,34912,10560,1,48,4,0
221673,99,4,18912,2432,1,49,4,0
49919,42,3,22432,6912,1,22,2,0
376646,60,3,8768,33952,0,30,3,0
161777,96,0,21408,6336,1,48,4,0
38840,22,4,12896,16832,1,13,1,1
42996,34,3,16384,22400,1,16,1,0
247583,17,2,10272,21088,0,8,0,0
70497,51,2,19744,17216,1,28,2,0
253487,17,4,3904,14080,0,9,0,0
224245,99,4,19296,4992,1,49,4,1
58682,51,2,20832,19328,1,28,2,1
18109,15,1,10592,37344,1,4,0,0
297027,40,2,6752,13056,0,20,2,0
49464,42,3,21728,9024,1,22,2,0
333991,62,2,7744,14752,0,32,3,0
375746,62,2,17888,31456,0,32,3,0
174416,96,0,36480,8000,1,48,4,1
168105,96,0,33504,7680,1,48,4,0
16897,15,1,10528,37536,1,4,0,0
204638,96,0,33184,5152,1,48,4,0
407511,81,4,4288,8096,0,41,4,0
410198,89,3,26976,8448,0,46,4,0
107351,73,1,17760,18688,1,38,3,0
363235,62,2,2240,29600,0,32,3,0
405917,80,1,23520,15136,0,40,4,0
323848,62,2,20896,39648,0,32,3,0
270982,36,3,10784,13248,0,17,1,0
256200,9,1,12032,26176,0,1,0,0
325549,68,1,6400,21344,0,36,3,0
373606,66,2,8896,31584,0,34,3,0
119881,73,1,8384,41312,1,38,3,0
372347,68,1,10944,29728,0,36,3,0
65868,51,2,27968,13888,1,28,2,0
249866,15,2,5024,26944,0,5,0,1
294718,52,1,14240,16928,0,29,2,1
279790,46,4,3392,17184,0,26,2,0
80082,51,2,29760,14880,1,28,2,0
285536,52,1,21760,10848,0,29,2,0
206030,96,0,25088,10976,1,48,4,0
354681,73,1,18656,38112,0,38,3,0
265326,24,1,7424,21376,0,14,1,0
332279,73,1,11712,18240,0,38,3,0
203013,96,0,31648,10688,1,48,4,0
325139,73,1,12448,36640,0,38,3,0
222690,99,4,19552,3296,1,49,4,0
1367,10,4,18560,17216,1,2,0,0
227837,99,4,19520,4704,1,49,4,0
159556,92,1,32608,19264,1,47,4,0
249412,15,2,5120,26624,0,5,0,0
161016,92,1,33024,19040,1,47,4,0
377513,67,4,10848,44704,0,35,3,0
180621,96,0,24032,9696,1,48,4,0
151061,75,4,2912,40352,1,39,3,0
245468,16,1,12672,21376,0,6,0,0
157128,92,1,30976,18240,1,47,4,0
9345,12,0,2784,25248,1,3,0,0
361229,68,1,17440,24640,0,36,3,1
342597,60,3,9760,31552,0,30,3,0
117478,73,1,6496,42592,1,38,3,0
114662,73,1,8288,43104,1,38,3,0
195111,96,0,24864,8160,1,48,4,0
103888,73,1,13952,19136,1,38,3,0
289904,45,1,7232,16640,0,24,2,0
108412,73,1,9248,42368,1,38,3,0
348903,60,3,5696,40800,0,30,3,1
212250,96,0,33792,12256,1,48,4,0
360919,68,1,17952,18016,0,36,3,0
31,4,4,3200,22240,1,0,0,0
111690,73,1,2464,41088,1,38,3,1
206701,96,0,31840,5344,1,48,4,1
276213,46,4,6720,2688,0,26,2,0
132142,73,1,19008,18368,1,38,3,0
402827,89,3,25856,11104,0,46,4,0
230399,4,4,3648,19840,0,0,0,0
351847,66,2,4544,23936,0,34,3,0
4105,12,0,3936,23584,1,3,0,0
142374,75,4,1952,38240,1,39,3,0
266986,20,4,20448,29888,0,11,1,0
102737,73,1,18496,18496,1,38,3,0
263256,22,4,16960,23136,0,13,1,0
191191,96,0,33344,8768,1,48,4,0
38363,22,4,16032,18720,1,13,1,0
419841,89,3,35776,5024,0,46,4,0
182728,96,0,32800,5440,1,48,4,0
190815,96,0,21472,6016,1,48,4,0
323532,62,2,5504,31552,0,32,3,0
253235,4,4,11648,19392,0,0,0,0
383969,89,3,33728,5696,0,46,4,0
40005,22,4,14208,38976,1,13,1,0
55893,46,4,12576,5440,1,26,2,0
195609,96,0,23744,10432,1,48,4,0
121076,73,1,16544,18432,1,38,3,0
57325,51,2,28544,14464,1,28,2,0
359911,75,4,19840,37024,0,39,3,0
311849,48,1,15808,256,0,27,2,0
29970,20,4,16192,28192,1,11,1,0
49463,42,3,9920,16032,1,22,2,0
273201,20,2,6912,29728,0,10,1,0
300407,52,1,13728,11488,0,29,2,0
229006,17,4,3520,22144,0,9,0,0
156370,92,1,31424,18592,1,47,4,0
207345,96,0,37600,11712,1,48,4,1
